Date,Id,Genotype,Birthdate,Sex,Tx,Tx_Start,Slice_Loc_Run,Trial_x_Time,Stim_Intensity,Stim_Layer,RLI,Cx,n_Pulses,Pulse_index,IPI,ROI_Id,Visual,Layers,Amp,PeakTime,SNR,Latency,Halfwidth,Rise,Decay,Euc_dist,nPixel
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,163,1.0,2_3,0.00649906,55.5,6.89696,53.5539,3.47837,1.94611,1.53226,43.41658669218482,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,164,1.0,2_3,0.00664895,55.5,6.70614,54.3575,8.34647,1.14253,7.20393,69.1158447825099,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,167,1.0,2_3,0.00669733,55.0,6.88353,53.3039,8.55471,1.69607,6.85864,54.230987451824994,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,169,1.0,2_3,0.0065833,58.5,8.57808,56.2773,4.70523,2.22274,2.48249,74.49755032457183,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,170,1.0,2_3,0.00700857,55.0,5.8061,52.5816,5.26668,2.41836,2.84832,49.2185777409354,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,171,1.0,2_3,0.007054,55.0,6.22015,53.8638,3.33185,1.13619,2.19566,53.48831648126533,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,172,1.0,2_3,0.00707158,55.5,6.81214,53.8924,3.1824,1.60763,1.57477,49.01020301937138,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,173,1.0,2_3,0.00714469,55.0,7.19155,53.8255,7.50516,1.17445,6.33071,56.32051136131489,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,174,1.0,2_3,0.00717239,55.0,7.04237,53.8353,2.79241,1.16465,1.62776,50.96076922496363,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,175,1.0,2_3,0.00718904,55.5,6.17132,54.0116,5.41707,1.4884,3.92867,58.872744118140105,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,176,1.0,2_3,0.00721292,54.5,5.87279,53.3289,12.0439,1.17108,10.8728,56.302753041036986,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,177,1.0,2_3,0.00745388,55.0,6.11792,53.0701,4.07777,1.92992,2.14785,68.35202996254024,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,179,1.0,2_3,0.00782553,55.5,9.1149,54.0826,5.19769,1.4174,3.78028,60.03332407921454,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,1,1.0,4,0.00118765,55.5,5.70735,48.3921,8.80956,7.10792,1.70164,53.77034498680476,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,2,1.0,4,0.00129174,55.0,5.69667,53.8213,5.87903,1.17872,4.7003,49.20619879649311,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,3,1.0,4,0.00136867,55.5,5.86062,53.8678,3.90623,1.63223,2.274,53.02122216622322,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,5,1.0,4,0.00165807,55.5,5.68167,45.1828,12.8116,10.3172,2.4944,64.39914595706996,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,6,1.0,4,0.00169895,55.5,7.09582,53.9704,3.04065,1.52963,1.51102,51.62430039382747,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,7,1.0,4,0.00173215,52.5,5.90451,50.272,5.87514,2.22801,3.64713,29.70269348055829,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,8,1.0,4,0.0017604,58.5,6.60915,56.9456,2.59207,1.55441,1.03766,70.06604027629933,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,9,1.0,4,0.00178816,55.0,9.13669,50.7966,6.20964,4.20336,2.00628,34.126225263259656,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,10,1.0,4,0.0018398,54.5,7.76222,50.2242,6.54602,4.27578,2.27024,27.518175811634027,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,12,1.0,4,0.00187745,54.5,6.70168,52.7272,5.23469,1.77282,3.46187,37.72598573927526,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,14,1.0,4,0.00206276,54.5,7.83799,51.1095,5.85367,3.39048,2.46319,33.8710791088799,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,15,1.0,5,0.0021082,58.0,5.72836,52.8335,6.84678,5.16648,1.6803,72.72723011362388,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,16,1.0,4,0.00215996,55.0,5.96682,50.0653,7.28448,4.93466,2.34982,31.468237955119125,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,17,1.0,4,0.00216806,54.0,8.88767,51.9641,5.80518,2.03593,3.76925,38.84906691286162,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,18,1.0,4,0.002204,51.0,7.66999,49.5375,10.3333,1.46251,8.87084,23.24327859833892,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,19,1.0,4,0.00220958,51.5,9.0016,50.4068,5.66505,1.09317,4.57188,25.73988377720027,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,20,1.0,5,0.00224672,55.5,6.05624,54.4351,7.03216,1.06491,5.96725,68.39042330619105,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,21,1.0,4,0.00226127,53.5,7.79182,51.5782,4.04125,1.92176,2.11949,39.60113634733226,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,22,1.0,4,0.00227361,54.5,10.0134,50.7506,6.212,3.74944,2.46256,34.00367627183861,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,24,1.0,4,0.00230949,57.0,6.37769,55.4524,3.91953,1.54764,2.37189,69.32712311931024,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,26,1.0,4,0.00237274,55.0,8.73526,49.8486,7.56513,5.15136,2.41377,23.47871376374779,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,27,1.0,4,0.00241287,54.5,5.6913,51.1165,6.61532,3.38349,3.23183,34.630189141845584,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,30,1.0,4,0.00246418,54.5,6.99924,52.174,4.38705,2.32596,2.06109,35.892199709686224,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,32,1.0,5,0.00250303,56.5,11.44,51.2488,6.92422,5.25122,1.67299,45.06780305694792,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,34,1.0,2_3,0.00243803,56.0,6.46616,51.4812,6.72741,4.51882,2.20859,46.587555688687566,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,37,1.0,2_3,0.00264566,56.0,7.0755,54.4458,5.87427,1.55423,4.32004,47.87744771810628,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,39,1.0,2_3,0.00279394,55.5,7.85116,53.7405,5.33843,1.75951,3.57892,43.603325561245896,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,40,1.0,4,0.00281061,55.0,6.36156,50.0226,8.23296,4.97742,3.25555,29.706959979517485,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,41,1.0,4,0.00283734,54.5,10.5011,51.0776,6.34168,3.42236,2.91933,38.108398024582456,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,43,1.0,4,0.00284578,54.5,11.0874,50.0959,6.12525,4.40414,1.72111,22.20923231451281,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,44,1.0,2_3,0.00284583,56.0,5.745,54.7044,4.71575,1.29556,3.42019,59.34854673873658,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,46,1.0,4,0.00290936,54.5,7.39129,50.6719,6.38252,3.82807,2.55445,41.90763653560053,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,47,1.0,4,0.00271214,55.0,7.35874,50.3539,6.85158,4.64612,2.20546,22.745136272316905,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,48,1.0,2_3,0.002946,56.5,5.70233,53.4225,4.64107,3.07745,1.56362,55.53602434456396,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,50,1.0,2_3,0.00299564,55.0,5.645,-82.6438,141.583,137.644,3.9392,45.83939353874569,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,51,1.0,2_3,0.00299711,56.0,8.78439,50.1289,7.49203,5.87111,1.62092,22.808989455914087,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,52,1.0,4,0.00299809,55.0,6.8747,50.0845,6.98972,4.91554,2.07419,31.535703032479844,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,54,1.0,2_3,0.00308917,55.5,6.10369,53.9233,5.19732,1.57668,3.62064,61.70291727301069,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,55,1.0,4,0.0030962,54.0,10.5176,50.0875,6.7005,3.91245,2.78804,33.30540496676178,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,56,1.0,4,0.00310598,54.5,7.19624,51.8478,4.68018,2.65222,2.02795,31.894356867634123,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,57,1.0,4,0.00312216,56.0,8.09156,50.3037,9.13824,5.69627,3.44197,32.09750769140807,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,58,1.0,2_3,0.00313352,56.5,5.7064,54.575,4.6286,1.92498,2.70363,58.80688735173798,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,59,1.0,2_3,0.00314364,55.5,6.87579,51.2332,8.24419,4.26681,3.97739,45.95698443705385,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,60,1.0,2_3,0.00316627,56.0,5.69412,50.4251,8.78123,5.57494,3.20629,51.65510623355642,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,61,1.0,2_3,0.00316735,56.5,5.85167,54.7413,5.03348,1.75865,3.27483,53.73313688963264,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,62,1.0,2_3,0.00316795,55.0,7.25305,49.8273,7.20597,5.17267,2.0333,18.06239186818844,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,64,1.0,2_3,0.00318382,56.5,6.03339,54.6408,4.23338,1.85918,2.3742,54.82928049865327,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,65,1.0,2_3,0.00320029,54.5,7.71005,49.7413,7.15563,4.75873,2.3969,4.716990566028302,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,66,1.0,2_3,0.00321462,56.5,7.05774,53.9657,4.63664,2.53431,2.10233,51.903923129633206,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,67,1.0,2_3,0.00321805,56.0,6.53361,51.4552,7.84777,4.54484,3.30293,52.53808142671371,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,68,1.0,2_3,0.00322875,56.5,6.01854,51.4782,7.28521,5.02185,2.26336,57.578207683115664,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,69,1.0,2_3,0.00301647,51.5,10.1819,50.3296,7.33408,1.17039,6.16369,24.73026277941652,4.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,70,1.0,2_3,0.00326049,51.0,7.83206,49.9155,7.28059,1.08447,6.19613,18.295457226643244,5.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,71,1.0,2_3,0.00329819,55.5,6.24548,51.1483,6.69996,4.3517,2.34826,36.513696060519536,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,72,1.0,4,0.00331087,55.0,6.37697,50.789,7.24725,4.21104,3.03621,40.1528330258277,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,73,1.0,2_3,0.00331372,51.5,9.88405,50.2963,3.26764,1.20368,2.06396,23.806957848745903,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,74,1.0,5,0.0033465,55.5,6.63611,50.098,7.81502,5.40196,2.41306,50.92368936858588,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,75,1.0,2_3,0.00325026,50.5,8.92559,49.5543,7.733,0.945749,6.78725,15.096178594016113,6.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,76,1.0,5,0.00339659,56.0,6.84216,51.3714,6.25468,4.62855,1.62613,51.52288951902312,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,77,1.0,2_3,0.00340355,56.0,7.09145,50.2349,8.09259,5.76512,2.32747,22.95082545364255,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,78,1.0,2_3,0.00340461,55.5,6.00673,51.9426,6.42523,3.55742,2.86781,44.22951503238533,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,79,1.0,2_3,0.00341434,56.0,7.50562,54.5207,3.79478,1.47929,2.31549,48.541219597369,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,81,1.0,2_3,0.00346718,55.5,5.78131,53.7884,4.17061,1.71161,2.459,63.50787352761861,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,82,1.0,2_3,0.00358304,56.0,5.88382,51.083,7.07815,4.91702,2.16112,36.513696060519536,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,85,1.0,4,0.0036858,51.0,9.52803,49.8521,8.51578,1.14791,7.36787,29.83682690246374,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,86,1.0,2_3,0.00369625,55.5,6.54365,50.1946,8.52943,5.30539,3.22405,22.58871399615304,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,87,1.0,2_3,0.00371121,55.0,5.9941,53.7278,6.29273,1.27221,5.02052,51.68413683133346,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,88,1.0,2_3,0.00372049,56.0,5.7979,54.5807,3.24518,1.41928,1.8259,36.840874039577294,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,89,1.0,4,0.00373237,51.0,8.34933,49.8663,6.5401,1.1337,5.4064,26.386549603917523,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,90,1.0,2_3,0.00370916,52.5,6.89627,50.6717,9.25294,1.82828,7.42465,31.14486025301869,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,92,1.0,4,0.00380303,51.5,6.97221,50.1431,6.59762,1.35692,5.2407,23.94263978762576,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,93,1.0,2_3,0.00381376,52.0,6.76793,50.7033,7.57575,1.29667,6.27908,29.88728826775691,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,94,1.0,2_3,0.00381891,51.0,14.4379,49.5998,3.03472,1.40022,1.6345,12.619429464123964,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,95,1.0,2_3,0.00382719,50.5,12.8184,49.7119,2.38535,0.788138,1.59721,11.10180165558726,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,96,1.0,2_3,0.00381612,50.5,6.33575,49.3231,3.90335,1.17693,2.72642,14.505972281902672,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,99,1.0,2_3,0.00374985,56.0,7.27621,54.2059,4.65982,1.79408,2.86574,58.96662021891086,4.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,100,1.0,2_3,0.00354888,57.5,7.72572,55.3219,3.74787,2.17806,1.56981,51.92335041405735,5.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,101,1.0,2_3,0.00385585,51.0,12.1097,49.8603,7.94074,1.1397,6.80104,15.135836629903295,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,102,1.0,2_3,0.00386215,55.5,8.98112,50.588,6.53688,4.91197,1.62491,37.50831185725102,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,103,1.0,4,0.00385052,55.0,7.59105,49.6229,7.55523,5.37709,2.17814,27.86068542847636,101.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,104,1.0,2_3,0.00388483,56.0,6.38242,52.7489,5.84434,3.25111,2.59322,54.94770240874499,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,105,1.0,2_3,0.00387826,50.5,7.40564,49.7287,2.28146,0.771292,1.51017,12.628471026605524,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,108,1.0,2_3,0.00391558,51.5,6.1095,49.6897,7.54877,1.81031,5.73846,38.12151623427379,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,109,1.0,2_3,0.00391961,55.0,10.0539,50.0995,10.0379,4.90055,5.13732,29.516944286290883,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,112,1.0,2_3,0.00399673,56.0,7.25723,53.7718,4.61833,2.22825,2.39008,60.79679267856159,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,113,1.0,2_3,0.00405323,55.5,6.77278,53.5186,3.98279,1.98145,2.00134,60.63208721460939,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,114,1.0,2_3,0.00406354,53.5,8.10383,50.4779,5.86353,3.02211,2.84142,6.103277807866851,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,115,1.0,2_3,0.00409389,56.0,6.99381,51.9162,5.66975,4.08377,1.58598,61.573127255321374,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,116,1.0,2_3,0.00407472,51.5,9.45599,49.9942,6.91308,1.50577,5.4073,14.984895447090882,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,117,1.0,2_3,0.00411872,50.5,9.08718,49.4803,3.82897,1.01967,2.8093,3.640054944640259,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,118,1.0,2_3,0.004122,56.0,6.85471,50.7825,7.45253,5.21753,2.235,27.572631357924475,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,119,1.0,2_3,0.00414122,51.0,11.9013,49.8325,2.785,1.16751,1.61749,14.9198348593813,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,120,1.0,2_3,0.00418827,51.0,6.91277,49.7949,9.55993,1.20505,8.35487,24.58149710656371,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,121,1.0,2_3,0.00419211,51.5,7.87246,49.8481,6.70323,1.65186,5.05137,18.74166481399132,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,122,1.0,2_3,0.00422209,57.0,6.14841,55.8192,3.16316,1.18076,1.9824,63.120915709454025,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,123,1.0,2_3,0.00422623,56.0,6.71461,54.3811,3.92509,1.61895,2.30614,46.51075144523038,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,124,1.0,2_3,0.00423447,51.0,7.35454,49.5805,3.17013,1.41955,1.75058,11.236102527122116,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,125,1.0,2_3,0.00424554,56.0,7.80634,54.6027,3.86529,1.3973,2.46799,66.22122016393234,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,126,1.0,2_3,0.00424659,55.5,5.78252,53.6621,6.4783,1.83785,4.64044,56.92319386682375,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,127,1.0,4,0.00425405,55.0,7.97765,51.2495,6.69971,3.75049,2.94922,41.00304866714181,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,128,1.0,2_3,0.00425537,50.5,10.9436,49.4031,7.52287,1.09688,6.42599,6.264982043070834,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,03_01_01,5_15,200,2_3,1.5,BC,1,Stim1,,129,1.0,2_3,0.00427359,51.5,7.85234,50.4197,6.384,1.0803,5.30369,26.9675731203236,1.0
